"trial","ref_position","var_area","response","correct","rt"
1,"R",9.32826175843365,"L",TRUE,2.13300013542175
2,"L",13.2561578874011,"L",FALSE,0.764000177383423
3,"L",8.55011166981421,"L",TRUE,1.07800006866455
4,"R",12.4711790601723,"L",TRUE,1.58700013160706
5,"L",12.9021871732548,"R",TRUE,1.26199984550476
6,"R",10.6566727883182,"L",TRUE,1.30199980735779
7,"R",12.7503218431957,"R",FALSE,1.07100009918213
8,"L",11.0146273346618,"L",FALSE,0.95799994468689
9,"R",10.6472059781663,"L",TRUE,1.25899982452393
10,"R",13.3098871167749,"L",TRUE,1.38399982452393
11,"L",11.5909619571175,"L",FALSE,1.36500000953674
12,"L",9.03742638463154,"L",FALSE,1.07999992370605
13,"L",11.0645182677545,"L",FALSE,1.68600010871887
14,"L",14.7439028804656,"L",FALSE,0.967000007629395
15,"R",12.8121765030082,"L",TRUE,0.975000143051147
16,"L",9.13769994140603,"L",FALSE,1.06499981880188
17,"L",11.7533312917221,"L",FALSE,0.867999792098999
18,"R",12.7394675964024,"L",TRUE,1.05699992179871
19,"L",11.6139385506976,"L",FALSE,1.78699994087219
20,"R",10.471289646579,"L",TRUE,0.977999925613403
