"trial","ref_position","var_area","response","correct","rt"
1,"R",10.1074117822573,"R",FALSE,7.79399991035461
2,"R",10.678116285475,"L",TRUE,3.89199995994568
3,"R",13.2587927677669,"L",TRUE,1.47899985313416
4,"R",9.71496625384316,"R",FALSE,1.39699983596802
5,"L",10.7637791142333,"R",TRUE,1.19899988174438
6,"R",9.07220383756794,"R",FALSE,1.19700002670288
7,"L",10.8246461863164,"R",TRUE,1.19300007820129
8,"R",10.206875668373,"L",TRUE,1.19400000572205
9,"R",14.5844596757088,"L",TRUE,1.38499999046326
10,"R",9.16071232897229,"L",TRUE,1.19200015068054
11,"L",10.9998266827315,"R",TRUE,1.29500007629395
12,"R",14.3514799298719,"L",TRUE,0.894000053405762
13,"R",12.4739586501382,"L",TRUE,0.990000009536743
14,"L",11.8263776318636,"R",TRUE,1.09799981117249
15,"L",13.4389701678883,"R",TRUE,1.38600015640259
16,"L",13.9029179746285,"R",TRUE,0.993000030517578
17,"R",8.65654018521309,"L",FALSE,1.09599995613098
18,"L",12.5523505944293,"R",TRUE,0.794000148773193
19,"L",10.0122581247706,"R",TRUE,0.996000051498413
20,"L",12.4476325449068,"R",TRUE,0.894999980926514
